"Data";"7806 - Taxa referencial de swaps DI pré-fixada (BM&F) - Prazo de 360 dias - % a.a.";"1 - Taxa de câmbio - Livre - Dólar americano (venda) - diário - u.m.c./US$";"7 - Bovespa - índice - Pontos";"SP500"
2008-08-05;14,62;1,5732;56470;NA
2008-08-06;14,51;1,5782;57542;NA
2008-08-07;14,51;1,5843;57017;NA
2008-08-08;14,47;1,6136;56584;NA
2008-08-11;14,51;1,6148;54720;NA
2008-08-12;14,57;1,6161;54503;NA
2008-08-13;14,58;1,6211;54573;NA
2008-08-14;14,58;1,6204;55138;NA
2008-08-15;14,53;1,6389;54244;NA
2008-08-18;14,56;1,6349;53326;NA
2008-08-19;14,54;1,6343;53638;NA
2008-08-20;14,56;1,6207;55377;NA
2008-08-21;14,59;1,6143;55934;NA
2008-08-22;14,61;1,6217;55850;NA
2008-08-25;14,66;1,6275;54477;NA
2008-08-26;14,61;1,6375;54358;NA
2008-08-27;14,62;1,6213;55519;NA
2008-08-28;14,62;1,6262;56382;NA
2008-08-29;14,57;1,6344;55680;NA
2008-09-01;14,56;1,6447;55162;NA
2008-09-02;14,56;1,6602;54404;NA
2008-09-03;14,57;1,6728;53527;NA
2008-09-04;14,72;1,701;51408;NA
2008-09-05;14,64;1,7305;51939;NA
2008-09-08;14,68;1,7282;50717;NA
2008-09-09;14,71;1,7544;48435;NA
2008-09-10;14,64;1,7858;49633;NA
2008-09-11;14,59;1,8255;51270;NA
2008-09-12;14,58;1,7912;52392;NA
2008-09-15;14,56;1,8125;48416;NA
2008-09-16;14,55;1,841;49228;NA
2008-09-17;14,73;1,866;45908;NA
2008-09-18;15,06;1,9159;48422;NA
2008-09-19;14,74;1,8398;53055;NA
2008-09-22;14,7;1,7989;51540;NA
2008-09-23;14,71;1,8242;49593;NA
2008-09-24;14,7;1,8445;49843;NA
2008-09-25;14,63;1,8277;51828;NA
2008-09-26;14,58;1,8555;50783;NA
2008-09-29;14,57;1,9559;46028;NA
2008-09-30;14,43;1,9143;49541;NA
2008-10-01;14,33;1,9213;49798;NA
2008-10-02;14,43;2,0081;46145;NA
2008-10-03;14,39;2,054;44517;NA
2008-10-06;14,61;2,1769;42100;NA
2008-10-07;14,62;2,1883;40139;NA
2008-10-08;14,62;2,3924;38593;NA
2008-10-09;14,54;2,1818;37080;NA
2008-10-10;14,67;2,288;35609;NA
2008-10-13;14,45;2,1562;40829;NA
2008-10-14;14,49;2,0789;41569;NA
2008-10-15;14,55;2,1551;36833;NA
2008-10-16;14,59;2,1854;36441;NA
2008-10-17;14,56;2,102;36399;NA
2008-10-20;14,5;2,1174;39441;NA
2008-10-21;14,52;2,1941;39043;NA
2008-10-22;15,84;2,365;35069;NA
2008-10-23;15,37;2,3147;33818;NA
2008-10-24;16,38;2,3112;31481;NA
2008-10-27;16,13;2,2524;29435;NA
2008-10-28;15,62;2,17;33386;NA
2008-10-29;15,18;2,132;34845;NA
2008-10-30;15,36;2,1151;37448;NA
2008-10-31;15,34;2,1153;37256;NA
2008-11-03;15,32;2,1818;38249;NA
2008-11-04;15,05;2,1227;40254;NA
2008-11-05;15,15;2,121;37785;NA
2008-11-06;15,25;2,1593;36361;NA
2008-11-07;15,05;2,1613;36665;NA
2008-11-10;15,06;2,1335;36776;NA
2008-11-11;15,04;2,201;37261;NA
2008-11-12;15,08;2,2632;34374;NA
2008-11-13;15,34;2,3314;35993;NA
2008-11-14;15,03;2,28;35789;NA
2008-11-17;15;2,294;35717;NA
2008-11-18;14,75;2,2996;34094;NA
2008-11-19;14,76;2,3766;33404;NA
2008-11-20;NA;2,3962;NA;NA
2008-11-21;14,71;2,4277;31250;NA
2008-11-24;14,58;2,35;34188;NA
2008-11-25;14,56;2,3056;34812;NA
2008-11-26;14,49;2,3221;36469;NA
2008-11-27;14,54;2,2657;36212;NA
2008-11-28;14,43;2,3331;36595;NA
2008-12-01;14,17;2,3565;34740;NA
2008-12-02;13,93;2,3457;35000;NA
2008-12-03;13,73;2,4213;35296;NA
2008-12-04;13,7;2,4905;35127;NA
2008-12-05;13,33;2,5004;35347;NA
2008-12-08;13,14;2,4689;38284;NA
2008-12-09;13,18;2,4829;37968;NA
2008-12-10;12,95;2,4683;39004;NA
2008-12-11;12,84;2,3397;38519;NA
2008-12-12;12,82;2,392;39373;NA
2008-12-15;12,78;2,369;38320;NA
2008-12-16;12,82;2,3783;39993;NA
2008-12-17;12,52;2,3576;39947;NA
2008-12-18;12,36;2,3572;39536;NA
2008-12-19;12,45;2,3859;39131;NA
2008-12-22;12,3;2,374;37618;NA
2008-12-23;12,3;2,3829;36470;NA
2008-12-24;NA;2,3751;NA;NA
2008-12-26;12,29;2,3613;36864;NA
2008-12-29;12,32;2,3956;37060;NA
2008-12-30;12,17;2,337;37550;NA
2008-12-31;NA;2,337;NA;NA
2009-01-02;12,17;2,3298;40244;NA
2009-01-05;12,07;2,278;41518;NA
2009-01-06;11,99;2,1889;42312;NA
2009-01-07;12,07;2,2174;40820;NA
2009-01-08;11,88;2,2683;41990;NA
2009-01-09;11,62;2,2867;41582;NA
2009-01-12;11,59;2,2969;39404;NA
2009-01-13;11,46;2,3083;39544;NA
2009-01-14;11,57;2,3341;37981;NA
2009-01-15;11,42;2,3803;39151;NA
2009-01-16;11,42;2,3248;39342;NA
2009-01-19;11,34;2,3306;38828;NA
2009-01-20;11,23;2,3548;37272;NA
2009-01-21;11,14;2,3544;38543;NA
2009-01-22;11,06;2,3299;37894;NA
2009-01-23;11,26;2,3568;38132;NA
2009-01-26;11,38;2,3149;38509;NA
2009-01-27;11,23;2,3109;38699;NA
2009-01-28;11,2;2,2982;40227;NA
2009-01-29;11,28;2,2761;39638;NA
2009-01-30;11,16;2,3162;39300;NA
2009-02-02;11,08;2,3475;38666;NA
2009-02-03;10,96;2,3144;39747;NA
2009-02-04;11,02;2,2994;40129;NA
2009-02-05;11,05;2,3065;41109;NA
2009-02-06;11;2,2658;42755;NA
2009-02-09;11,14;2,2446;42100;NA
2009-02-10;11,14;2,2528;41207;NA
2009-02-11;11,13;2,287;40846;NA
2009-02-12;11,19;2,2909;40501;NA
2009-02-13;11,05;2,268;41673;NA
2009-02-16;11,02;2,2719;41841;NA
2009-02-17;11,02;2,3131;39847;NA
2009-02-18;11,04;2,3396;39674;NA
2009-02-19;10,95;2,3249;39730;NA
2009-02-20;10,94;2,3916;38714;NA
2009-02-25;10,88;2,3814;38231;NA
2009-02-26;10,73;2,3503;38180;NA
2009-02-27;10,62;2,3784;38183;NA
2009-03-02;10,66;2,4121;36235;NA
2009-03-03;10,7;2,4218;36468;NA
2009-03-04;10,7;2,3917;38402;NA
2009-03-05;10,62;2,3822;37369;NA
2009-03-06;10,37;2,3768;37105;NA
2009-03-09;10,18;2,3781;36741;NA
2009-03-10;10,12;2,3515;38795;NA
2009-03-11;10;2,3366;38805;NA
2009-03-12;9,95;2,3158;39151;NA
2009-03-13;10,07;2,3012;39015;NA
2009-03-16;10,03;2,2705;38607;NA
2009-03-17;10,01;2,2833;39511;NA
2009-03-18;9,85;2,2806;40142;NA
2009-03-19;9,76;2,2379;40453;NA
2009-03-20;9,7;2,2567;40076;NA
2009-03-23;9,76;2,2505;42439;NA
2009-03-24;9,92;2,2567;41476;NA
2009-03-25;9,88;2,2435;41799;NA
2009-03-26;9,79;2,2375;42589;NA
2009-03-27;9,9;2,2745;41907;NA
2009-03-30;9,83;2,3297;40653;NA
2009-03-31;9,79;2,3152;40926;NA
2009-04-01;9,78;2,2899;41976;NA
2009-04-02;9,9;2,2355;43736;NA
2009-04-03;9,94;2,2072;44391;NA
2009-04-06;9,88;2,2252;44167;NA
2009-04-07;9,87;2,2249;43825;NA
2009-04-08;9,85;2,2014;44182;NA
2009-04-09;9,81;2,1766;45538;NA
2009-04-13;9,85;2,1699;45992;NA
2009-04-14;9,81;2,1876;45418;NA
2009-04-15;9,73;2,1992;45272;NA
2009-04-16;9,83;2,1791;46025;NA
2009-04-17;10,02;2,1864;45778;NA
2009-04-20;10,06;2,235;44433;NA
2009-04-22;9,96;2,2128;44888;NA
2009-04-23;9,96;2,2107;45801;NA
2009-04-24;10,08;2,1933;46772;NA
2009-04-27;10,06;2,2165;45819;NA
2009-04-28;9,94;2,2037;45821;NA
2009-04-29;9,94;2,1838;47227;NA
2009-04-30;9,89;2,1783;47289;NA
2009-05-04;9,92;2,1369;50405;NA
2009-05-05;9,9;2,1476;50670;NA
2009-05-06;9,86;2,1213;51500;NA
2009-05-07;9,73;2,0984;50058;NA
2009-05-08;9,63;2,075;51395;NA
2009-05-11;9,55;2,0579;50976;NA
2009-05-12;9,51;2,0649;50326;NA
2009-05-13;9,46;2,0992;48679;NA
2009-05-14;9,42;2,0929;49446;NA
2009-05-15;9,43;2,0762;49007;NA
2009-05-18;9,39;2,0784;51463;NA
2009-05-19;9,37;2,0488;51347;NA
2009-05-20;9,33;2,0199;51245;NA
2009-05-21;9,45;2,0264;50087;NA
2009-05-22;9,44;2,0279;50568;NA
2009-05-25;9,38;2,0234;50816;NA
2009-05-26;9,34;2,0261;51841;NA
2009-05-27;9,38;2,0095;51792;NA
2009-05-28;9,38;2,0144;53041;NA
2009-05-29;9,34;1,973;53197;NA
2009-06-01;9,24;1,944;54486;NA
2009-06-02;9,24;1,937;54000;NA
2009-06-03;9,23;1,96;52087;NA
2009-06-04;9,2;1,9497;53464;NA
2009-06-05;9,33;1,9534;53341;NA
2009-06-08;9,42;1,9704;53630;NA
2009-06-09;9,68;1,9385;53157;NA
2009-06-10;9,67;1,9474;53411;NA
2009-06-12;9,36;1,9301;53558;NA
2009-06-15;9,33;1,9458;52034;NA
2009-06-16;9,25;1,9461;51206;NA
2009-06-17;9,21;1,9784;51046;NA
2009-06-18;9,26;1,9709;50903;NA
2009-06-19;9,3;1,9592;51373;NA
2009-06-22;9,31;2,0074;49495;NA
2009-06-23;9,22;2,0019;49814;NA
2009-06-24;9,18;1,9724;49672;NA
2009-06-25;9,2;1,9562;51515;NA
2009-06-26;9,16;1,9396;51485;NA
2009-06-29;9,23;1,9487;52138;NA
2009-06-30;9,23;1,9516;51466;NA
2009-07-01;9,22;1,9342;51544;NA
2009-07-02;9,16;1,9469;51025;NA
2009-07-03;9,13;1,9474;50935;NA
2009-07-06;9,09;1,9711;50623;NA
2009-07-07;9,04;1,9641;49457;NA
2009-07-08;9,02;1,9982;49178;NA
2009-07-09;NA;1,9921;NA;NA
2009-07-10;8,99;2,0147;49221;NA
2009-07-13;9,13;1,9895;49187;NA
2009-07-14;9,04;1,9704;48873;NA
2009-07-15;9,07;1,942;51297;NA
2009-07-16;9,03;1,934;51918;NA
2009-07-17;8,97;1,929;52073;NA
2009-07-20;9;1,9068;53155;NA
2009-07-21;9;1,9043;53234;NA
2009-07-22;9,05;1,9029;53073;NA
2009-07-23;9,2;1,8922;54249;NA
2009-07-24;9,15;1,896;54457;NA
2009-07-27;9,14;1,8837;54549;NA
2009-07-28;9,15;1,8819;54472;NA
2009-07-29;9,11;1,8982;53735;NA
2009-07-30;9,21;1,8811;54478;NA
2009-07-31;9,2;1,8726;54766;NA
2009-08-03;9,22;1,8369;55998;NA
2009-08-04;9,21;1,8272;56038;NA
2009-08-05;9,24;1,8181;56384;NA
2009-08-06;9,2;1,8348;55755;NA
2009-08-07;9,22;1,8232;56330;NA
2009-08-10;9,21;1,8412;56830;NA
2009-08-11;9,2;1,8457;55761;NA
2009-08-12;9,19;1,8386;56588;NA
2009-08-13;9,12;1,8325;57048;NA
2009-08-14;9,04;1,8385;56638;NA
2009-08-17;9,04;1,8682;55218;NA
2009-08-18;9,06;1,8574;55749;NA
2009-08-19;9,03;1,8433;56156;NA
2009-08-20;9,05;1,8434;56831;NA
2009-08-21;9,11;1,8297;57729;NA
2009-08-24;9,12;1,8339;57775;NA
2009-08-25;9,13;1,8419;57431;NA
2009-08-26;9,14;1,867;57766;NA
2009-08-27;9,16;1,8669;57704;NA
2009-08-28;9,22;1,874;57701;NA
2009-08-31;9,2;1,8864;56489;NA
2009-09-01;9,15;1,8829;55815;NA
2009-09-02;9,16;1,9038;55386;NA
2009-09-03;9,18;1,8702;55707;NA
2009-09-04;9,17;1,8501;56652;NA
2009-09-08;9,19;1,8254;57855;NA
2009-09-09;9,2;1,828;57910;NA
2009-09-10;9,18;1,8261;58536;NA
2009-09-11;9,12;1,8179;58366;NA
2009-09-14;9,14;1,8197;58868;NA
2009-09-15;9,19;1,8087;59264;NA
2009-09-16;9,33;1,7984;60411;NA
2009-09-17;9,34;1,8094;60236;NA
2009-09-18;9,37;1,8049;60703;NA
2009-09-21;9,56;1,8172;60928;NA
2009-09-22;9,47;1,8061;61493;NA
2009-09-23;9,57;1,7916;60496;NA
2009-09-24;9,62;1,7917;60046;NA
2009-09-25;9,67;1,8017;60356;NA
2009-09-28;9,64;1,791;61317;NA
2009-09-29;9,6;1,7928;61235;NA
2009-09-30;9,65;1,7781;61518;NA
2009-10-01;9,73;1,7794;60459;NA
2009-10-02;9,67;1,7844;61172;NA
2009-10-05;9,66;1,7673;62369;NA
2009-10-06;9,74;1,7533;62671;NA
2009-10-07;9,83;1,7595;62638;NA
2009-10-08;9,91;1,7412;63760;NA
2009-10-09;9,92;1,7389;64071;NA
2009-10-13;9,97;1,7298;64646;NA
2009-10-14;9,94;1,7099;66201;NA
2009-10-15;10;1,7037;66703;NA
2009-10-16;9,96;1,7135;66200;NA
2009-10-19;10,03;1,713;67239;NA
2009-10-20;10;1,745;65303;NA
2009-10-21;9,96;1,744;65486;NA
2009-10-22;9,86;1,7304;66135;NA
2009-10-23;9,8;1,7113;65058;NA
2009-10-26;9,86;1,7157;65086;NA
2009-10-27;9,83;1,7342;63131;NA
2009-10-28;9,82;1,7447;60162;NA
2009-10-29;9,86;1,7436;63721;NA
2009-10-30;9,93;1,744;61546;NA
2009-11-03;9,89;1,7588;62643;NA
2009-11-04;9,87;1,7271;63913;NA
2009-11-05;9,82;1,724;64816;NA
2009-11-06;9,8;1,7179;64466;NA
2009-11-09;9,86;1,7024;66214;NA
2009-11-10;9,87;1,7096;66303;NA
2009-11-11;9,88;1,7112;66431;NA
2009-11-12;9,94;1,725;64448;NA
2009-11-13;9,98;1,729;65326;NA
2009-11-16;10,01;1,7127;66627;NA
2009-11-17;9,95;1,7153;67406;NA
2009-11-18;9,95;1,7103;66516;NA
2009-11-19;9,92;1,7287;66327;NA
2009-11-20;NA;1,7356;NA;NA
2009-11-23;9,95;1,7245;66809;NA
2009-11-24;9,93;1,7282;67317;NA
2009-11-25;9,98;1,7272;67917;NA
2009-11-26;10,06;1,7409;66392;NA
2009-11-27;10,07;1,7443;67082;NA
2009-11-30;10,12;1,7505;67044;NA
2009-12-01;10,09;1,7293;68408;NA
2009-12-02;10,18;1,7201;68615;NA
2009-12-03;10,22;1,7096;68315;NA
2009-12-04;10,27;1,7131;67604;NA
2009-12-07;10,23;1,7302;68512;NA
2009-12-08;10,28;1,7482;67729;NA
2009-12-09;10,32;1,7611;68012;NA
2009-12-10;10,21;1,7627;68728;NA
2009-12-11;10,19;1,7521;69267;NA
2009-12-14;10,23;1,7483;69349;NA
2009-12-15;10,3;1,7557;69311;NA
2009-12-16;10,38;1,7518;68622;NA
2009-12-17;10,3;1,7823;67067;NA
2009-12-18;10,25;1,7879;66794;NA
2009-12-21;10,26;1,7787;65925;NA
2009-12-22;10,26;1,7825;67418;NA
2009-12-23;10,35;1,7763;67589;NA
2009-12-24;NA;1,7527;NA;NA
2009-12-28;10,39;1,7398;67901;NA
2009-12-29;10,4;1,7421;68296;NA
2009-12-30;10,46;1,7412;68588;NA
2009-12-31;NA;1,7412;NA;NA
2010-01-04;10,44;1,724;70045;NA
2010-01-05;10,42;1,7227;70239;NA
2010-01-06;10,34;1,7337;70729;NA
2010-01-07;10,33;1,7413;70451;NA
2010-01-08;10,31;1,739;70262;NA
2010-01-11;10,37;1,7323;70433;NA
2010-01-12;10,41;1,7439;70075;NA
2010-01-13;10,35;1,7442;70385;NA
2010-01-14;10,38;1,7648;69801;NA
2010-01-15;10,31;1,7711;68978;NA
2010-01-18;10,35;1,7721;69400;NA
2010-01-19;10,42;1,7747;69908;NA
2010-01-20;10,43;1,7854;68200;NA
2010-01-21;10,48;1,7903;66270;NA
2010-01-22;10,48;1,8187;66220;NA
2010-01-25;NA;1,8194;NA;NA
2010-01-26;10,53;1,8367;65523;NA
2010-01-27;10,55;1,8513;65069;NA
2010-01-28;10,49;1,856;65587;NA
2010-01-29;10,46;1,8748;65401;NA
2010-02-01;10,47;1,8773;66571;NA
2010-02-02;10,52;1,8363;67163;NA
2010-02-03;10,52;1,8337;67108;NA
2010-02-04;10,42;1,8715;63934;NA
2010-02-05;10,4;1,8753;62762;NA
2010-02-08;10,39;1,873;63153;NA
2010-02-09;10,44;1,855;64718;NA
2010-02-10;10,47;1,8483;65051;NA
2010-02-11;10,47;1,8516;66128;NA
2010-02-12;10,44;1,867;65854;NA
2010-02-15;NA;NA;NA;NA
2010-02-16;NA;NA;NA;NA
2010-02-17;10,48;1,8313;67284;NA
2010-02-18;10,48;1,8266;67836;NA
2010-02-19;10,49;1,8116;67597;NA
2010-02-22;10,58;1,8046;67184;NA
2010-02-23;10,61;1,8186;66108;NA
2010-02-24;10,66;1,8203;65794;NA
2010-02-25;10,69;1,8364;66121;NA
2010-02-26;10,75;1,811;66503;NA
2010-03-01;10,74;1,8;67227;NA
2010-03-02;10,74;1,7851;67779;NA
2010-03-03;10,77;1,7846;67641;NA
2010-03-04;10,78;1,7888;67814;NA
2010-03-05;10,69;1,7824;68846;NA
2010-03-08;10,72;1,7826;68575;NA
2010-03-09;10,71;1,7899;69576;NA
2010-03-10;10,77;1,7716;69979;NA
2010-03-11;10,86;1,7693;69884;NA
2010-03-12;10,85;1,7637;69341;NA
2010-03-15;10,88;1,7644;69023;NA
2010-03-16;10,9;1,7666;69942;NA
2010-03-17;10,84;1,764;69723;NA
2010-03-18;10,68;1,7848;69697;NA
2010-03-19;10,72;1,7954;68828;NA
2010-03-22;10,72;1,803;69041;NA
2010-03-23;10,72;1,7813;69386;NA
2010-03-24;10,76;1,7904;68913;NA
2010-03-25;10,8;1,8008;68441;NA
2010-03-26;10,82;1,8231;68682;NA
2010-03-29;10,81;1,8064;69939;NA
2010-03-30;10,82;1,7952;69959;NA
2010-03-31;10,85;1,781;70371;NA
2010-04-01;10,84;1,7701;71136;NA
2010-04-05;10,84;1,7573;71289;NA
2010-04-06;10,88;1,7605;71095;NA
2010-04-07;10,91;1,7662;70792;NA
2010-04-08;10,91;1,7806;71784;NA
2010-04-09;10,97;1,773;71417;NA
2010-04-12;10,99;1,7608;70614;NA
2010-04-13;11,05;1,7584;70792;NA
2010-04-14;11,13;1,7446;71034;NA
2010-04-15;11,21;1,7483;70524;NA
2010-04-16;11,18;1,7558;69421;NA
2010-04-19;11,24;1,7588;69097;NA
2010-04-20;11,23;1,7497;69318;NA
2010-04-22;11,23;1,7626;69386;NA
2010-04-23;11,28;1,7624;69509;NA
2010-04-26;11,42;1,7446;68871;NA
2010-04-27;11,42;1,7592;66511;NA
2010-04-28;11,47;1,7558;66655;NA
2010-04-29;11,52;1,7321;67978;NA
2010-04-30;11,66;1,7306;67529;NA
2010-05-03;11,79;1,7315;67119;NA
2010-05-04;11,84;1,7557;64869;NA
2010-05-05;11,78;1,7862;64914;NA
2010-05-06;11,67;1,8353;63414;NA
2010-05-07;11,63;1,8343;62870;NA
2010-05-10;11,7;1,7833;65452;NA
2010-05-11;11,73;1,7843;64424;NA
2010-05-12;11,7;1,7723;65223;NA
2010-05-13;11,7;1,7737;64788;NA
2010-05-14;11,69;1,7967;63412;NA
2010-05-17;11,65;1,8045;62866;NA
2010-05-18;11,61;1,7921;60841;NA
2010-05-19;11,56;1,8366;59689;NA
2010-05-20;11,54;1,8677;58192;NA
2010-05-21;11,47;1,871;60259;NA
2010-05-24;11,49;1,8522;59915;NA
2010-05-25;11,43;1,8811;59184;NA
2010-05-26;11,47;1,8461;60190;NA
2010-05-27;11,57;1,8328;62091;NA
2010-05-28;11,57;1,8229;61946;NA
2010-05-31;11,54;1,8167;63043;NA
2010-06-01;11,54;1,8255;61840;NA
2010-06-02;11,54;1,8362;62942;NA
2010-06-04;11,45;1,8401;61675;NA
2010-06-07;11,48;1,8634;61182;NA
2010-06-08;11,52;1,8658;61793;NA
2010-06-09;11,58;1,8423;61478;NA
2010-06-10;11,64;1,8185;63048;NA
2010-06-11;11,72;1,8125;63605;NA
2010-06-14;11,76;1,803;63532;NA
2010-06-15;11,88;1,7971;64442;NA
2010-06-16;11,81;1,7893;64750;NA
2010-06-17;11,86;1,7817;64540;NA
2010-06-18;11,9;1,7761;64437;NA
2010-06-21;11,88;1,7663;64829;NA
2010-06-22;11,82;1,768;64810;NA
2010-06-23;11,86;1,7908;65160;NA
2010-06-24;11,82;1,7907;63936;NA
2010-06-25;11,83;1,7781;64823;NA
2010-06-28;11,83;1,7826;64225;NA
2010-06-29;11,82;1,8076;61977;NA
2010-06-30;11,86;1,8015;60935;NA
2010-07-01;11,77;1,8006;61236;NA
2010-07-02;11,75;1,7785;61429;NA
2010-07-05;11,74;1,7755;60865;NA
2010-07-06;11,76;1,7665;62064;NA
2010-07-07;11,72;1,7719;63283;NA
2010-07-08;11,75;1,7652;63476;NA
2010-07-09;NA;1,7572;NA;NA
2010-07-12;11,73;1,7644;62960;NA
2010-07-13;11,66;1,7525;63685;NA
2010-07-14;11,66;1,7657;63479;NA
2010-07-15;11,56;1,769;63489;NA
2010-07-16;11,47;1,7792;62339;NA
2010-07-19;11,51;1,7854;63297;NA
2010-07-20;11,39;1,78;64462;NA
2010-07-21;11,36;1,7766;64476;NA
2010-07-22;11,29;1,7629;65748;NA
2010-07-23;11,41;1,7617;66322;NA
2010-07-26;11,33;1,7669;66443;NA
2010-07-27;11,27;1,7658;66674;NA
2010-07-28;11,26;1,765;66808;NA
2010-07-29;11,23;1,7643;66953;NA
2010-07-30;11,16;1,7572;67515;NA
2010-08-02;11,21;1,7489;68517;NA
2010-08-03;11,26;1,7594;67997;NA
2010-08-04;11,34;1,7563;68272;NA
2010-08-05;11,26;1,7535;68411;NA
2010-08-06;11,27;1,7566;68094;NA
2010-08-09;11,24;1,7537;67862;NA
2010-08-10;11,25;1,7576;67223;NA
2010-08-11;11,29;1,7663;65790;NA
2010-08-12;11,25;1,7731;65966;NA
2010-08-13;11,22;1,7716;66264;NA
2010-08-16;11,15;1,7639;66701;NA
2010-08-17;11,14;1,7528;67583;NA
2010-08-18;11,11;1,7513;67638;NA
2010-08-19;11,09;1,7584;66887;NA
2010-08-20;11,04;1,7597;66677;NA
2010-08-23;11,04;1,7587;65981;NA
2010-08-24;11,03;1,7727;65156;NA
2010-08-25;11,09;1,7668;64803;NA
2010-08-26;11,15;1,7596;63867;NA
2010-08-27;11,18;1,7544;65585;NA
2010-08-30;11,19;1,7591;64260;NA
2010-08-31;11,1;1,756;65145;NA
2010-09-01;11,15;1,7441;67072;NA
2010-09-02;11,09;1,7367;66808;NA
2010-09-03;11,13;1,7281;66678;NA
2010-09-06;11,11;1,7259;66747;NA
2010-09-08;11,14;1,7231;66407;NA
2010-09-09;11,07;1,7238;66624;NA
2010-09-10;11,08;1,7186;66806;NA
2010-09-13;11,12;1,7174;68030;NA
2010-09-14;11,1;1,7076;67691;NA
2010-09-15;11,09;1,7169;68106;NA
2010-09-16;11,15;1,7184;67662;NA
2010-09-17;11,18;1,7166;67089;NA
2010-09-20;11,24;1,7216;68190;NA
2010-09-21;11,25;1,7255;67719;NA
2010-09-22;11,3;1,7184;68325;NA
2010-09-23;11,32;1,7194;68794;NA
2010-09-24;11,3;1,712;68196;NA
2010-09-27;11,36;1,71;68815;NA
2010-09-28;11,37;1,7093;69227;NA
2010-09-29;11,28;1,7053;69228;NA
2010-09-30;11,28;1,6942;69429;NA
2010-10-01;11,24;1,6812;70229;NA
2010-10-04;11,21;1,6882;70384;NA
2010-10-05;11,21;1,6808;71283;NA
2010-10-06;11,24;1,6758;70541;NA
2010-10-07;11,21;1,6777;69918;NA
2010-10-08;11,23;1,6804;70808;NA
2010-10-11;11,22;1,6648;70946;NA
2010-10-13;11,16;1,6554;71674;NA
2010-10-14;11,09;1,6596;71692;NA
2010-10-15;11,07;1,6604;71830;NA
2010-10-18;11,12;1,6686;71735;NA
2010-10-19;11,15;1,6868;69863;NA
2010-10-20;11,11;1,6735;70404;NA
2010-10-21;11,17;1,6897;69652;NA
2010-10-22;11,19;1,6997;69529;NA
2010-10-25;11,24;1,7026;69580;NA
2010-10-26;11,19;1,7045;70740;NA
2010-10-27;11,21;1,7077;70568;NA
2010-10-28;11,22;1,7112;70320;NA
2010-10-29;11,21;1,7014;70673;NA
2010-11-01;11,21;1,7044;71560;NA
2010-11-03;11,22;1,6937;71904;NA
2010-11-04;11,26;1,6819;72995;NA
2010-11-05;11,33;1,6801;72606;NA
2010-11-08;11,28;1,697;72657;NA
2010-11-09;11,36;1,697;71679;NA
2010-11-10;11,39;1,707;71638;NA
2010-11-11;11,45;1,7178;71195;NA
2010-11-12;11,39;1,7198;70367;NA
2010-11-16;11,49;1,7295;69192;NA
2010-11-17;11,47;1,7298;69708;NA
2010-11-18;11,53;1,7143;70781;NA
2010-11-19;11,54;1,7189;70897;NA
2010-11-22;11,65;1,7235;69632;NA
2010-11-23;11,74;1,7336;67952;NA
2010-11-24;11,79;1,7247;69629;NA
2010-11-25;11,83;1,7206;69361;NA
2010-11-26;11,96;1,7298;68226;NA
2010-11-29;11,98;1,7271;67908;NA
2010-11-30;11,94;1,7161;67705;NA
2010-12-01;12,07;1,7052;69345;NA
2010-12-02;12,19;1,7029;69527;NA
2010-12-03;11,99;1,6917;69766;NA
2010-12-06;12;1,6836;69551;NA
2010-12-07;12;1,6739;69337;NA
2010-12-08;12,04;1,6892;68174;NA
2010-12-09;11,94;1,7024;67879;NA
2010-12-10;11,89;1,7117;68341;NA
2010-12-13;11,86;1,7027;69126;NA
2010-12-14;11,79;1,6949;68743;NA
2010-12-15;11,83;1,6988;67870;NA
2010-12-16;11,79;1,7028;67306;NA
2010-12-17;11,82;1,7098;67981;NA
2010-12-20;11,86;1,7082;67263;NA
2010-12-21;11,97;1,6974;68214;NA
2010-12-22;12,08;1,6946;68470;NA
2010-12-23;12,13;1,6984;68485;NA
2010-12-24;NA;1,6903;NA;NA
2010-12-27;12,13;1,6922;67803;NA
2010-12-28;12,13;1,6866;68040;NA
2010-12-29;12,09;1,6788;68952;NA
2010-12-30;12,03;1,6662;69304;NA
2010-12-31;NA;1,6662;NA;NA
2011-01-03;12,02;1,651;69962;NA
2011-01-04;12,02;1,6556;70317;NA
2011-01-05;12,09;1,6713;71091;NA
2011-01-06;12,1;1,6857;70578;NA
2011-01-07;12,19;1,6861;70057;NA
2011-01-10;12,29;1,6912;70127;NA
2011-01-11;12,24;1,6887;70423;NA
2011-01-12;12,29;1,6773;71632;NA
2011-01-13;12,3;1,6701;70721;NA
2011-01-14;12,39;1,6843;70940;NA
2011-01-17;12,42;1,6818;70609;NA
2011-01-18;12,44;1,6745;70919;NA
2011-01-19;12,45;1,6714;70058;NA
2011-01-20;12,4;1,6715;69561;NA
2011-01-21;12,4;1,6723;69133;NA
2011-01-24;12,46;1,6731;69426;NA
2011-01-25;NA;1,6745;NA;NA
2011-01-26;12,51;1,6692;68709;NA
2011-01-27;12,51;1,672;68050;NA
2011-01-28;12,44;1,6782;66697;NA
2011-01-31;12,44;1,6734;66574;NA
2011-02-01;12,44;1,6631;67847;NA
2011-02-02;12,4;1,6671;66688;NA
2011-02-03;12,42;1,6697;66764;NA
2011-02-04;12,49;1,6738;65269;NA
2011-02-07;12,43;1,6776;65362;NA
